일시,평균기온(°C),합계 일사량(MJ/m2),평균 지면온도(°C),평균 30cm 지중온도(°C),5.0m 지중온도(°C),일 미세먼지 농도(㎍/㎥),승차,검색량,당일 1차접종자 수,1차접종 누계,1차접종률(%),당일 2차접종자 수,2차접종 누계,2차접종률(%),당일 3차접종자 수,3차접종 누계,3차접종률(%),mx,my,dx,dy,추가 확진
20200205,-8.3,14.82,-2.5,3,15.6,28,6855972,3.76198,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.883512044,0.468408441,3
20200206,-6.4,13.97,-2.7,2.3,15.5,46,6774345,4.73247,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.963549993,0.267528339,0
20200207,-1.7,10.14,-0.4,1.9,15.5,44,7188696,4.26499,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.998533414,0.054138909,0
20200208,-0.1,13.89,1.4,1.9,15.4,50,4677705,3.4066,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.986826523,-0.161781997,0
20200209,-0.5,14.33,0.5,2.2,15.4,42,3442364,3.06098,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.92897672,-0.370138155,0
20200210,4,14.22,3.4,2.5,15.3,54,6964078,3.65809,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.827688998,-0.561187065,0
20200211,6.8,10.91,0.6,1.5,15.3,68,7191852,2.85086,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.687699459,-0.725995492,0
20200212,7.4,2.86,5.8,4.3,15.2,63,6976870,3.02016,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.515553857,-0.856857176,0
20200213,6.5,6.43,6.6,5.2,15.3,90,7300878,3.72185,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.31930153,-0.947653171,0
20200214,8.1,13.13,6.9,5.6,15.1,99,7718233,2.81079,0,0,0,0,0,0,0,0,0,0.866025404,0.5,0.108119018,-0.994137957,0
20200215,9.8,8.77,6.6,6.2,15.1,76,5270423,2.17298,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.108119018,-0.994137957,1
20200216,-1.4,4.14,2.2,6.2,15.1,58,3644883,2.24491,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.31930153,-0.947653171,1
20200217,-5.9,7.08,0.3,4.7,15.1,43.5,7146804,2.6342,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.515553857,-0.856857176,0
20200218,-4.1,16.78,-0.1,3.8,15,29,7156197,4.72283,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.687699459,-0.725995492,1
20200219,1,12.13,1.8,3.4,15,43,7256712,17.37258,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.827688998,-0.561187065,2
20200220,4.6,13.71,4,3.7,14.9,76,7118949,41.35139,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.92897672,-0.370138155,3
20200221,6.7,6.5,4.4,4.4,14.9,76,6987478,63.60004,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.986826523,-0.161781997,6
20200222,4,9.06,4.2,5.3,14.8,75,4151824,70.95608,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.998533414,0.054138909,1
20200223,2.5,17.37,3.6,4.8,14.8,24,2725603,71.03224,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.963549993,0.267528339,6
20200224,7,13.21,6.1,5.1,14.8,42,5893918,91.59004,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.883512044,0.468408441,13
20200225,6.7,4.11,6,6,14.8,28,5406645,100,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.762162055,0.647386285,5
20200226,6.4,10.45,5.4,5.9,14.7,21,5448248,85.89328,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.605174215,0.796093066,10
20200227,6.1,16.77,6,6.1,14.6,17,5282635,81.99333,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.419889102,0.90757542,6
20200228,4.5,2.41,4.7,6.2,14.6,32,5099486,77.20061,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-0.21497044,0.976620556,12
20200229,7.7,17.12,8.4,6.5,14.5,26,2841940,68.26237,0,0,0,0,0,0,0,0,0,0.866025404,0.5,-2.45E-16,1,9
20200301,5.8,5.4,5.5,7.1,14.5,57,1873027,58.5719,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.195090322,0.98078528,6
20200302,3.4,17.08,5,6.7,14.5,42,5047118,73.17345,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.382683432,0.923879533,6
20200303,4.8,10.62,3.7,6.5,14.5,55,5052071,60.07905,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.555570233,0.831469612,1
20200304,2.2,10.41,4,6.4,14.4,54,5039181,53.87875,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.707106781,0.707106781,6
20200305,1.4,19.25,3.8,5.7,14.4,43,5038804,47.68293,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.831469612,0.555570233,1
20200306,3.7,16.82,4.5,5.6,14.3,51,5228084,40.81752,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.923879533,0.382683432,8
20200307,7,13,7,6,14.3,78,3026177,32.72681,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.98078528,0.195090322,6
20200308,9.3,18.27,8.6,6.7,14.3,73,2139785,31.53019,0,0,0,0,0,0,0,0,0,1,6.12E-17,1,6.12E-17,10
20200309,11.1,14.19,9.7,7.4,14.2,70,5302877,41.06235,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.98078528,-0.195090322,26
20200310,6.4,2.72,6.5,8.2,14.3,56,5059104,42.83035,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.923879533,-0.382683432,49
20200311,3.8,20.72,4.8,7.1,14.2,31,5239606,38.20409,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.831469612,-0.555570233,14
20200312,6.8,14.32,5.5,6.9,14.1,33,5144311,35.79797,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.707106781,-0.707106781,12
20200313,4.9,17.82,7.7,7.6,14.1,32,5259237,33.27097,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.555570233,-0.831469612,9
20200314,3.6,18.6,5.6,7.1,14.1,46,3149256,25.59055,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.382683432,-0.923879533,8
20200315,4,17.29,6.2,7.2,14.1,43,2106864,23.04466,0,0,0,0,0,0,0,0,0,1,6.12E-17,0.195090322,-0.98078528,6
20200316,3.6,21.18,6.1,6.9,14,25,5212342,30.29967,0,0,0,0,0,0,0,0,0,1,6.12E-17,1.22E-16,-1,13
20200317,6.6,6.89,7.5,7.2,14,48,5181606,27.73488,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.195090322,-0.98078528,3
20200318,10,20.66,9.8,7.4,14,66,5347411,27.06038,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.382683432,-0.923879533,12
20200319,9.1,15.51,9.9,8.4,14,57,5087107,24.45144,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.555570233,-0.831469612,17
20200320,8.8,20.58,9.9,8.4,13.9,30,5568120,22.95241,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.707106781,-0.707106781,15
20200321,12.8,14.83,13.9,9.1,13.9,44,3305978,19.57353,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.831469612,-0.555570233,10
20200322,11,22.54,13.6,10.3,13.8,40,2312251,19.37547,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.923879533,-0.382683432,6
20200323,10.6,20.72,12.6,10.4,13.8,55,5326213,22.35147,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.98078528,-0.195090322,4
20200324,11.4,21.06,13.2,10.6,13.8,63,5366244,21.7009,0,0,0,0,0,0,0,0,0,1,6.12E-17,-1,-1.84E-16,13
20200325,12.5,19.29,13.9,10.8,13.7,56,5457922,20.10912,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.98078528,0.195090322,14
20200326,14.8,11.97,13.5,11.2,13.7,57,5318991,20.00302,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.923879533,0.382683432,15
20200327,11.9,17.04,14.4,12,13.7,47,5528656,20.26164,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.831469612,0.555570233,15
20200328,7.7,19.87,10.8,11.4,13.7,31,3389597,18.50286,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.707106781,0.707106781,22
20200329,8.7,23.12,11.8,10.8,13.6,43,2349279,17.02967,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.555570233,0.831469612,21
20200330,10.2,22.73,13.3,11.1,13.6,59,5393572,19.02162,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.382683432,0.923879533,20
20200331,11.9,20.68,14.5,11.4,13.6,52,5418056,17.97858,0,0,0,0,0,0,0,0,0,1,6.12E-17,-0.195090322,0.98078528,24
20200401,11.3,19.12,15,12,13.6,81,5462335,16.50537,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.20129852,0.979529941,16
20200402,9.3,21.25,13.1,11.9,13.5,44,5445781,16.99596,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.394355855,0.918957812,19
20200403,10,22.56,14.2,11.9,13.5,64,5670848,16.65032,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.571268215,0.820763441,20
20200404,8.9,23.33,13.8,12.3,13.5,69,3429713,12.97243,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.724792787,0.688966919,25
20200405,7.2,24.58,12.4,11.9,13.5,49,2366340,12.45775,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.848644257,0.52896401,5
20200406,9.3,22.51,13.8,11.8,13.4,55,5575843,16.13853,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.937752132,0.347305253,8
20200407,10.6,19.3,14.8,12.2,13.5,56,5601070,17.31335,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.988468324,0.151427778,10
20200408,9.4,24.86,14.3,12.3,13.4,41,5633872,16.36942,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.998716507,-0.050649169,11
20200409,8.9,24.79,14,11.9,13.4,48,5618486,15.34689,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.968077119,-0.250652532,5
20200410,10.7,21.07,17,11.9,13.5,42,5830154,17.43833,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.89780454,-0.440394152,3
20200411,9.9,19.4,15.6,12.3,13.5,40,3586544,15.09204,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.790775737,-0.612105983,2
20200412,9.9,19.25,13.2,12.2,13.5,34,2457821,13.26402,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.651372483,-0.758758123,8
20200413,12.4,26.02,18,12.2,13.5,21,5677206,15.54213,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.485301963,-0.874346616,3
20200414,13,25.93,18.7,12.7,13.5,55,5883448,14.29465,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.299363123,-0.954139256,6
20200415,13.2,21.49,17.5,13.1,13.4,77,3155917,13.03774,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,0.101168322,-0.994869323,0
20200416,16,22.96,20.1,13.4,13.4,64,5760289,16.14269,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.101168322,-0.994869323,2
20200417,12.5,4.23,12.1,13.9,13.4,47,5713163,13.5543,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.299363123,-0.954139256,2
20200418,13.5,23.09,18.1,13.3,13.4,31,3868926,10.35571,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.485301963,-0.874346616,1
20200419,12.3,5.25,12.5,13.7,13.4,27,2470253,11.77132,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.651372483,-0.758758123,0
20200420,10,7.34,10.2,12.9,13.4,19,5786171,14.62888,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.790775737,-0.612105983,2
20200421,7.4,23.63,12.2,12.1,13.4,33,5910787,12.11213,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.89780454,-0.440394152,2
20200422,6,15.89,9.8,11.4,13.4,64,5871001,11.94767,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.968077119,-0.250652532,0
20200423,7.9,25.72,12.7,11,13.5,39,6013995,11.04524,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.998716507,-0.050649169,0
20200424,9.9,26.61,14.5,11.5,13.5,35,6312775,10.91964,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.988468324,0.151427778,1
20200425,13.1,18.9,15.7,12.2,13.5,51,4079526,9.58157,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.937752132,0.347305253,0
20200426,12.3,28.36,18.3,12.8,13.5,35,2904565,8.98309,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.848644257,0.52896401,0
20200427,12.9,22.98,17.1,13.5,13.5,37,6131416,10.22523,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.724792787,0.688966919,4
20200428,13.9,26.97,20.1,13.8,13.4,42,6217261,9.29053,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.571268215,0.820763441,0
20200429,14.9,26.1,21.1,14.5,13.4,53,6544524,8.90397,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.394355855,0.918957812,0
20200430,17.1,24.03,23,14.9,13.4,38,3734597,7.86797,0,0,0,0,0,0,0,0,0,0.866025404,-0.5,-0.20129852,0.979529941,1
20200501,20.2,18.96,25.7,16.2,13.4,50,4090490,8.50132,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.195090322,0.98078528,1
20200502,20.3,9.43,22.7,17.2,13.4,44,3796789,7.96921,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.382683432,0.923879533,2
20200503,21.8,19.41,26.7,17.6,13.4,28,2976266,8.19475,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.555570233,0.831469612,0
20200504,20.2,25.42,28.9,18.5,13.4,35,5566256,8.8566,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.707106781,0.707106781,0
20200505,16,9.41,17.1,18.4,13.4,33,3296475,6.95999,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.831469612,0.555570233,0
20200506,19.4,28.51,26.5,17.5,13.4,36,6509552,8.79588,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.923879533,0.382683432,0
20200507,20.7,23.93,25.7,18.3,13.4,33,6603554,9.54771,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.98078528,0.195090322,11
20200508,19.9,23.26,27.3,18.8,13.4,34,6799085,17.29333,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,1,6.12E-17,10
20200509,14.2,3,15.1,18.3,13.4,16,3819933,19.48613,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.98078528,-0.195090322,11
20200510,14.4,6.77,15.7,17,13.4,37,3073064,19.83103,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.923879533,-0.382683432,21
20200511,16.5,22.98,20.2,17,13.4,98,6390360,23.21304,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.831469612,-0.555570233,13
20200512,14.3,13.6,17.6,17.1,13.4,38,6343665,18.01789,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.707106781,-0.707106781,5
20200513,16.1,29.7,20.5,16.7,13.4,34,6401218,17.49295,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.555570233,-0.831469612,6
20200514,19.3,20.64,21.8,17.4,13.4,42,6334082,15.02557,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.382683432,-0.923879533,11
20200515,16.1,3.43,15.9,17.7,13.4,33,6256361,11.52668,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,0.195090322,-0.98078528,6
20200516,16.7,7.6,18.3,17.1,13.4,29,4105747,8.25555,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,1.22E-16,-1,4
20200517,19.1,15.26,21.2,17.6,13.4,44,3032372,7.3702,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.195090322,-0.98078528,1
20200518,19.1,14.07,21.6,18.6,13.4,44,6104264,9.07283,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.382683432,-0.923879533,14
20200519,13,15.29,16.1,18.2,13.4,21,6149192,8.56261,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.555570233,-0.831469612,3
20200520,14.4,20.91,17.3,17.4,13.4,15,6536990,10.67422,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.707106781,-0.707106781,3
20200521,17.4,24.35,20.5,17.6,13.4,25,6504677,9.64842,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.831469612,-0.555570233,3
20200522,18.5,13.07,20,18.4,13.4,53,6674495,8.76113,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.923879533,-0.382683432,3
20200523,20.1,23.24,23.3,18.8,13.4,50,4503243,6.9601,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.98078528,-0.195090322,6
20200524,17.1,10.59,19,19.4,13.4,29,2937285,6.50091,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-1,-1.84E-16,8
20200525,16.6,16.88,20.3,19,13.4,45,6425285,8.10028,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.98078528,0.195090322,16
20200526,16.2,18.49,19.2,19,13.5,48,6454433,7.86186,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.923879533,0.382683432,15
20200527,17.4,30.06,21.4,19.1,13.5,19,6571515,11.37675,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.831469612,0.555570233,21
20200528,18.7,22.83,20.5,19.6,13.5,24,6497146,17.47161,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.707106781,0.707106781,18
20200529,20.7,28.09,24.3,20,13.5,30,6688369,13.77112,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.555570233,0.831469612,9
20200530,22.6,26.5,27.6,21,13.5,33,4323651,8.76378,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.382683432,0.923879533,6
20200531,21.2,19.15,25.7,21.5,13.5,34,2989367,8.14468,0,0,0,0,0,0,0,0,0,0.5,-0.866025404,-0.195090322,0.98078528,2
20200601,19.7,30.35,26.6,21.6,13.5,25,6332723,9.33992,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.20129852,0.979529941,15
20200602,17.9,5.89,18.3,21.1,13.5,47,6197500,8.3146,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.394355855,0.918957812,18
20200603,22,24.64,27.1,20.6,13.5,56,6445401,8.39629,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.571268215,0.820763441,20
20200604,21.9,19.77,26.8,21.9,13.5,71,6433302,7.68979,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.724792787,0.688966919,13
20200605,23,23.36,29.8,22.5,13.5,42,6661639,7.31411,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.848644257,0.52896401,23
20200606,24.6,23.38,31.4,23,13.6,48,3967258,6.76767,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.937752132,0.347305253,27
20200607,22.7,26.04,30.2,23.5,13.6,41,3015648,7.19161,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.988468324,0.151427778,18
20200608,25,26.13,32.7,24,13.6,39,6325012,8.82113,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.998716507,-0.050649169,22
20200609,26.7,28.36,34.1,24.5,13.6,47,6380585,8.56045,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.968077119,-0.250652532,10
20200610,25.8,18.85,32.8,24.8,13.6,47,6422574,7.48552,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.89780454,-0.440394152,19
20200611,26.1,26.03,30.1,24.7,13.6,28,6370252,7.4213,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.790775737,-0.612105983,24
20200612,24.7,11.51,25.8,24.8,13.6,40,6614315,8.22537,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.651372483,-0.758758123,29
20200613,26.9,28.11,34.6,24.5,13.7,52,4309315,5.86766,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.485301963,-0.874346616,12
20200614,24,22.52,29.6,25.3,13.7,28,3032325,5.63604,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.299363123,-0.954139256,7
20200615,23,26.53,31.1,24.9,13.7,35,6391754,7.65806,0,0,0,0,0,0,0,0,0,1.22E-16,-1,0.101168322,-0.994869323,12
20200616,24.4,24.74,32.2,25,13.7,42,6468871,6.82953,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.101168322,-0.994869323,13
20200617,24.3,21.25,31.1,25.2,13.7,36,6513406,6.87578,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.299363123,-0.954139256,25
20200618,23.4,11,26.7,24.9,13.7,40,6498107,6.60712,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.485301963,-0.874346616,18
20200619,24.7,19.6,29.6,24.6,13.8,30,6736172,6.33553,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.651372483,-0.758758123,14
20200620,24.9,24.75,31.9,24.9,13.8,40,4407929,6.1597,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.790775737,-0.612105983,17
20200621,26.1,27.82,34.1,25.3,13.8,38,3104509,6.05281,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.89780454,-0.440394152,5
20200622,28.6,28.95,36.3,25.9,13.8,40,6320888,7.5998,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.968077119,-0.250652532,6
20200623,27.3,16.97,32.1,26.3,13.9,46,6532649,7.43522,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.998716507,-0.050649169,11
20200624,22.3,2.91,22.7,25.5,13.9,41,6276213,6.23368,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.988468324,0.151427778,9
20200625,21.6,6.11,23,23.8,13.9,25,6476281,6.01975,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.937752132,0.347305253,17
20200626,21.8,13.03,22.9,23.4,13.9,30,6860233,5.89177,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.848644257,0.52896401,17
20200627,24.1,22.18,25.2,23.7,14,29,4595539,5.40175,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.724792787,0.688966919,14
20200628,25.2,28.6,28.6,24.5,14,38,3239052,5.97626,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.571268215,0.820763441,7
20200629,23.8,8.4,23.9,24.9,14,49,6486763,7.13061,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.394355855,0.918957812,7
20200630,20.1,6.2,20.8,23.1,14,10,6394343,5.73981,0,0,0,0,0,0,0,0,0,1.22E-16,-1,-0.20129852,0.979529941,9
20200701,21.1,9.47,21.3,22.3,14.1,24,6617691,6.36533,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.195090322,0.98078528,13
20200702,24.2,19.15,24.5,22.8,14.1,26,6648991,6.80996,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.382683432,0.923879533,12
20200703,25.5,27.47,28.6,24,14.1,11,6873899,7.02,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.555570233,0.831469612,7
20200704,24.2,26.88,28.2,24.8,14.1,28,4569810,6.06635,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.707106781,0.707106781,16
20200705,23.8,20.85,26.7,25,14.2,33,3202460,6.11406,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.831469612,0.555570233,3
20200706,25.6,19.28,28.5,25.2,14.2,29,6569746,7.01142,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.923879533,0.382683432,3
20200707,24.1,15.15,28.3,25.3,14.2,32,6629989,5.99953,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.98078528,0.195090322,10
20200708,25.5,25.81,30.5,25.4,14.3,41,6716751,6.03942,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,1,6.12E-17,8
20200709,27.5,23.1,31.9,26.1,14.3,26,6691271,5.6326,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.98078528,-0.195090322,8
20200710,24.5,12.3,25.2,26.1,14.3,22,6783533,4.50321,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.923879533,-0.382683432,8
20200711,25.8,21.82,29.7,25.6,14.4,8,4632928,3.9061,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.831469612,-0.555570233,7
20200712,23.5,7.67,25.3,25.5,14.4,15,3192363,4.14553,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.707106781,-0.707106781,13
20200713,18.7,4.58,20.1,24,14.4,9,6241557,4.82457,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.555570233,-0.831469612,7
20200714,20.3,12.46,22.6,22.4,14.5,9,6642216,4.73687,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.382683432,-0.923879533,6
20200715,23.4,26.6,26.4,23,14.5,13,6848380,4.30253,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,0.195090322,-0.98078528,7
20200716,25,25.76,27.4,24.1,14.5,25,6767596,4.43772,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,1.22E-16,-1,9
20200717,26,22.28,28.3,25,14.6,39,6924316,4.51057,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,-0.195090322,-0.98078528,6
20200718,26.1,15.49,27.9,25.5,14.6,44,4629883,3.63918,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,-0.382683432,-0.923879533,10
20200719,24,4.92,22.9,25.1,14.7,31.5,2844006,3.48112,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,-0.555570233,-0.831469612,3
20200720,23.8,5.15,23.8,24.4,14.7,19,6405510,4.72203,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,-0.707106781,-0.707106781,21
20200721,25,17.83,25.6,24.3,14.7,36,6760976,4.46106,0,0,0,0,0,0,0,0,0,-0.5,-0.866025404,-0.831469612,-0.555570233,16
